product_id,product_name,description,category,brand,unit_price,sku,is_active
PRD_1177,Rustic Teak Chandelier,A premium quality rustic chandelier crafted from durable teak. Designed by GlowStudio.,Lighting,GlowStudio,594.76,GLO-LIG-CHA-HWZS,True
PRD_1178,Artisan Linen Wall Clock,A premium quality artisan wall clock crafted from durable linen. Designed by Elegance Decor.,Decor,Elegance Decor,27.32,ELE-DEC-WAL-ZRLG,True
PRD_1179,Minimalist Steel Organic Sheet Set,A premium quality minimalist organic sheet set crafted from durable steel. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,116.34,LOO-BED-ORG-TLCQ,True
PRD_1180,Contemporary Steel Cutlery Set,A premium quality contemporary cutlery set crafted from durable steel. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,105.46,TER-KIT-CUT-7J35,True
PRD_1181,Industrial Brass Fabric Closet Organizer,A premium quality industrial fabric closet organizer crafted from durable brass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,38.16,ACM-STO-FAB-UXHV,True
PRD_1182,Minimalist Teak Coffee Table,A premium quality minimalist coffee table crafted from durable teak. Designed by SleekSteel.,Furniture,SleekSteel,297.28,SLE-FUR-COF-ESXN,True
PRD_1183,Vintage Marble Chandelier,A premium quality vintage chandelier crafted from durable marble. Designed by Edison & Co..,Lighting,Edison & Co.,890.64,EDI-LIG-CHA-YRG2,False
PRD_1184,Vintage Teak Throw Pillow,A premium quality vintage throw pillow crafted from durable teak. Designed by Elegance Decor.,Decor,Elegance Decor,20.77,ELE-DEC-THR-5L6B,True
PRD_1185,Bohemian Wool Bath Towel Set,A premium quality bohemian bath towel set crafted from durable wool. Designed by CozyNest.,Bed & Bath,CozyNest,35.01,COZ-BED-BAT-SEUN,True
PRD_1186,Industrial Marble Wine Glass Set,A premium quality industrial wine glass set crafted from durable marble. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,35.6,IRO-KIT-WIN-CVHF,True
PRD_1187,Rustic Ceramic Fabric Closet Organizer,A premium quality rustic fabric closet organizer crafted from durable ceramic. Designed by Box & Bin.,Storage & Organization,Box & Bin,24.37,BOX-STO-FAB-ZJE6,True
PRD_1188,Modernist Linen Dining Chair,A premium quality modernist dining chair crafted from durable linen. Designed by Heritage Oak.,Furniture,Heritage Oak,206.44,HER-FUR-DIN-MPW5,True
PRD_1189,Bohemian Linen Table Lamp,A premium quality bohemian table lamp crafted from durable linen. Designed by Lumina Design.,Lighting,Lumina Design,141.32,LUM-LIG-TAB-9HMH,True
PRD_1190,Nordic Linen Scented Candle,A premium quality nordic scented candle crafted from durable linen. Designed by Artisan Weave.,Decor,Artisan Weave,19.06,ART-DEC-SCE-AJXX,True
PRD_1191,Minimalist Marble Bath Mat,A premium quality minimalist bath mat crafted from durable marble. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,9.26,CLO-BED-BAT-UBZQ,True
PRD_1192,Classic Teak Wine Glass Set,A premium quality classic wine glass set crafted from durable teak. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,63.75,TER-KIT-WIN-XTDN,True
PRD_1193,Rustic Teak Woven Storage Basket,A premium quality rustic woven storage basket crafted from durable teak. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,24.69,SPA-STO-WOV-4CWC,True
PRD_1194,Minimalist Steel Wardrobe,A premium quality minimalist wardrobe crafted from durable steel. Designed by Acme Living.,Furniture,Acme Living,732.56,ACM-FUR-WAR-Y66G,False
PRD_1195,Industrial Bamboo Desk Lamp,A premium quality industrial desk lamp crafted from durable bamboo. Designed by Lumina Design.,Lighting,Lumina Design,76.14,LUM-LIG-DES-O4YC,True
PRD_1196,Minimalist Oak Wall Mirror,A premium quality minimalist wall mirror crafted from durable oak. Designed by Elegance Decor.,Decor,Elegance Decor,105.38,ELE-DEC-WAL-JHSG,True
PRD_1197,Minimalist Marble Organic Sheet Set,A premium quality minimalist organic sheet set crafted from durable marble. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,78.58,CLO-BED-ORG-MUZU,True
PRD_1198,Nordic Teak Dinnerware Set,A premium quality nordic dinnerware set crafted from durable teak. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,67.28,IRO-KIT-DIN-LWAG,True
PRD_1199,Classic Oak Fabric Closet Organizer,A premium quality classic fabric closet organizer crafted from durable oak. Designed by Box & Bin.,Storage & Organization,Box & Bin,38.41,BOX-STO-FAB-LY75,True
PRD_1200,Minimalist Walnut Dining Chair,A premium quality minimalist dining chair crafted from durable walnut. Designed by Heritage Oak.,Furniture,Heritage Oak,194.12,HER-FUR-DIN-GFLI,True
PRD_1201,Rustic Marble Table Lamp,A premium quality rustic table lamp crafted from durable marble. Designed by GlowStudio.,Lighting,GlowStudio,110.68,GLO-LIG-TAB-JRUM,True
PRD_1202,Rustic Walnut Wall Clock,A premium quality rustic wall clock crafted from durable walnut. Designed by Minimalist Home.,Decor,Minimalist Home,26.68,MIN-DEC-WAL-U9PX,True
PRD_1203,Artisan Linen Pillow Set,A premium quality artisan pillow set crafted from durable linen. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,78.11,CLO-BED-PIL-T0JS,True
PRD_1204,Classic Marble Cookware Set,A premium quality classic cookware set crafted from durable marble. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,375.01,ACM-KIT-COO-SWRQ,True
PRD_1205,Bohemian Wool Stackable Plastic Bin Set,A premium quality bohemian stackable plastic bin set crafted from durable wool. Designed by Box & Bin.,Storage & Organization,Box & Bin,46.25,BOX-STO-STA-LDM6,True
PRD_1206,Industrial Linen Nightstand,A premium quality industrial nightstand crafted from durable linen. Designed by Acme Living.,Furniture,Acme Living,78.07,ACM-FUR-NIG-MFT1,True
PRD_1207,Classic Brass Chandelier,A premium quality classic chandelier crafted from durable brass. Designed by Edison & Co..,Lighting,Edison & Co.,740.32,EDI-LIG-CHA-0RI0,True
PRD_1208,Bohemian Marble Wall Clock,A premium quality bohemian wall clock crafted from durable marble. Designed by Terra Clay.,Decor,Terra Clay,87.81,TER-DEC-WAL-516S,True
PRD_1209,Vintage Ceramic Pillow Set,A premium quality vintage pillow set crafted from durable ceramic. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,21.71,CLO-BED-PIL-S758,True
PRD_1210,Vintage Teak Cookware Set,A premium quality vintage cookware set crafted from durable teak. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,292.29,ACM-KIT-COO-2BD2,True
PRD_1211,Classic Ceramic Fabric Closet Organizer,A premium quality classic fabric closet organizer crafted from durable ceramic. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,24.9,SPA-STO-FAB-XHGL,True
PRD_1212,Bohemian Oak Coffee Table,A premium quality bohemian coffee table crafted from durable oak. Designed by Nordic Craft.,Furniture,Nordic Craft,153.95,NOR-FUR-COF-T1AF,True
PRD_1213,Bohemian Steel Chandelier,A premium quality bohemian chandelier crafted from durable steel. Designed by GlowStudio.,Lighting,GlowStudio,718.17,GLO-LIG-CHA-3Z1D,True
PRD_1214,Bohemian Linen Wall Mirror,A premium quality bohemian wall mirror crafted from durable linen. Designed by Artisan Weave.,Decor,Artisan Weave,169.36,ART-DEC-WAL-0POC,True
PRD_1215,Vintage Walnut Bath Mat,A premium quality vintage bath mat crafted from durable walnut. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,27.48,LOO-BED-BAT-GINS,True
PRD_1216,Bohemian Oak Ceramic Serving Bowl,A premium quality bohemian ceramic serving bowl crafted from durable oak. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,20.74,IRO-KIT-CER-RBKD,True
PRD_1217,Bohemian Teak Woven Storage Basket,A premium quality bohemian woven storage basket crafted from durable teak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,20.89,ACM-STO-WOV-YRJ8,True
PRD_1218,Contemporary Oak Bed Frame,A premium quality contemporary bed frame crafted from durable oak. Designed by Heritage Oak.,Furniture,Heritage Oak,854.67,HER-FUR-BED-M0XO,True
PRD_1219,Industrial Teak Table Lamp,A premium quality industrial table lamp crafted from durable teak. Designed by Edison & Co..,Lighting,Edison & Co.,85.91,EDI-LIG-TAB-YAXY,True
PRD_1220,Minimalist Ceramic Area Rug,A premium quality minimalist area rug crafted from durable ceramic. Designed by Artisan Weave.,Decor,Artisan Weave,465.87,ART-DEC-ARE-E36S,True
PRD_1221,Industrial Bamboo Bath Mat,A premium quality industrial bath mat crafted from durable bamboo. Designed by CozyNest.,Bed & Bath,CozyNest,10.46,COZ-BED-BAT-GP15,True
PRD_1222,Industrial Brass Dinnerware Set,A premium quality industrial dinnerware set crafted from durable brass. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,89.52,TER-KIT-DIN-30QB,True
PRD_1223,Classic Glass Wire Shelving,A premium quality classic wire shelving crafted from durable glass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,34.51,ACM-STO-WIR-VNPY,True
PRD_1224,Contemporary Marble Sofa,A premium quality contemporary sofa crafted from durable marble. Designed by Nordic Craft.,Furniture,Nordic Craft,845.87,NOR-FUR-SOF-PQKB,True
PRD_1225,Modernist Bamboo Desk Lamp,A premium quality modernist desk lamp crafted from durable bamboo. Designed by Edison & Co..,Lighting,Edison & Co.,40.75,EDI-LIG-DES-GTEF,True
PRD_1226,Industrial Glass Canvas Wall Art,A premium quality industrial canvas wall art crafted from durable glass. Designed by Elegance Decor.,Decor,Elegance Decor,231.72,ELE-DEC-CAN-673U,True
PRD_1227,Industrial Walnut Pillow Set,A premium quality industrial pillow set crafted from durable walnut. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,56.56,LOO-BED-PIL-03DS,True
PRD_1228,Minimalist Ceramic Cutlery Set,A premium quality minimalist cutlery set crafted from durable ceramic. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,32.69,TER-KIT-CUT-8JX5,True
PRD_1229,Nordic Steel Shoe Rack,A premium quality nordic shoe rack crafted from durable steel. Designed by Box & Bin.,Storage & Organization,Box & Bin,26.74,BOX-STO-SHO-KS4I,True
PRD_1230,Vintage Glass Desk,A premium quality vintage desk crafted from durable glass. Designed by Nordic Craft.,Furniture,Nordic Craft,485.15,NOR-FUR-DES-P02J,True
PRD_1231,Bohemian Teak Chandelier,A premium quality bohemian chandelier crafted from durable teak. Designed by Edison & Co..,Lighting,Edison & Co.,392.18,EDI-LIG-CHA-AH2X,True
PRD_1232,Vintage Wool Wall Clock,A premium quality vintage wall clock crafted from durable wool. Designed by Artisan Weave.,Decor,Artisan Weave,22.29,ART-DEC-WAL-IZHW,True
PRD_1233,Classic Brass Shower Curtain,A premium quality classic shower curtain crafted from durable brass. Designed by CozyNest.,Bed & Bath,CozyNest,29.04,COZ-BED-SHO-LO7A,True
PRD_1234,Classic Teak Cutlery Set,A premium quality classic cutlery set crafted from durable teak. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,132.52,TER-KIT-CUT-RTGO,True
PRD_1235,Nordic Wool Stackable Plastic Bin Set,A premium quality nordic stackable plastic bin set crafted from durable wool. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,33.33,ACM-STO-STA-MH9N,True
PRD_1236,Classic Wool Desk,A premium quality classic desk crafted from durable wool. Designed by Heritage Oak.,Furniture,Heritage Oak,134.19,HER-FUR-DES-WGMP,False
PRD_1237,Minimalist Bamboo Pendant Light,A premium quality minimalist pendant light crafted from durable bamboo. Designed by Edison & Co..,Lighting,Edison & Co.,167.6,EDI-LIG-PEN-I7EV,True
PRD_1238,Bohemian Steel Throw Pillow,A premium quality bohemian throw pillow crafted from durable steel. Designed by Elegance Decor.,Decor,Elegance Decor,49.72,ELE-DEC-THR-UGF1,True
PRD_1239,Contemporary Ceramic Bath Towel Set,A premium quality contemporary bath towel set crafted from durable ceramic. Designed by CozyNest.,Bed & Bath,CozyNest,57.07,COZ-BED-BAT-PVLN,True
PRD_1240,Industrial Bamboo Wood Cutting Board,A premium quality industrial wood cutting board crafted from durable bamboo. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,38.96,IRO-KIT-WOO-IO1K,True
PRD_1241,Rustic Ceramic Woven Storage Basket,A premium quality rustic woven storage basket crafted from durable ceramic. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,10.12,ACM-STO-WOV-31XY,True
PRD_1242,Bohemian Ceramic Sideboard,A premium quality bohemian sideboard crafted from durable ceramic. Designed by Heritage Oak.,Furniture,Heritage Oak,313.32,HER-FUR-SID-BIVS,True
PRD_1243,Bohemian Walnut Chandelier,A premium quality bohemian chandelier crafted from durable walnut. Designed by GlowStudio.,Lighting,GlowStudio,668.34,GLO-LIG-CHA-FWY8,True
PRD_1244,Contemporary Bamboo Table Runner,A premium quality contemporary table runner crafted from durable bamboo. Designed by Elegance Decor.,Decor,Elegance Decor,40.06,ELE-DEC-TAB-FN5G,True
PRD_1245,Industrial Teak Duvet Cover Set,A premium quality industrial duvet cover set crafted from durable teak. Designed by CozyNest.,Bed & Bath,CozyNest,59.72,COZ-BED-DUV-BUQY,True
PRD_1246,Rustic Glass Cookware Set,A premium quality rustic cookware set crafted from durable glass. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,285.24,IRO-KIT-COO-2456,True
PRD_1247,Modernist Walnut Wire Shelving,A premium quality modernist wire shelving crafted from durable walnut. Designed by Box & Bin.,Storage & Organization,Box & Bin,90.92,BOX-STO-WIR-595C,True
PRD_1248,Contemporary Oak Bookshelf,A premium quality contemporary bookshelf crafted from durable oak. Designed by Acme Living.,Furniture,Acme Living,220.33,ACM-FUR-BOO-3C33,True
PRD_1249,Industrial Ceramic Pendant Light,A premium quality industrial pendant light crafted from durable ceramic. Designed by Edison & Co..,Lighting,Edison & Co.,281.12,EDI-LIG-PEN-WP2D,True
PRD_1250,Rustic Linen Throw Pillow,A premium quality rustic throw pillow crafted from durable linen. Designed by Minimalist Home.,Decor,Minimalist Home,37.98,MIN-DEC-THR-FIRJ,True
PRD_1251,Nordic Glass Bath Mat,A premium quality nordic bath mat crafted from durable glass. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,18.81,CLO-BED-BAT-IJKQ,True
PRD_1252,Minimalist Brass Wood Cutting Board,A premium quality minimalist wood cutting board crafted from durable brass. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,41.75,TER-KIT-WOO-1FKH,True
PRD_1253,Minimalist Marble Fabric Closet Organizer,A premium quality minimalist fabric closet organizer crafted from durable marble. Designed by Box & Bin.,Storage & Organization,Box & Bin,16.43,BOX-STO-FAB-WRPK,True
PRD_1254,Rustic Brass Dining Chair,A premium quality rustic dining chair crafted from durable brass. Designed by SleekSteel.,Furniture,SleekSteel,223.24,SLE-FUR-DIN-JI4U,True
PRD_1255,Minimalist Linen Pendant Light,A premium quality minimalist pendant light crafted from durable linen. Designed by Edison & Co..,Lighting,Edison & Co.,172.23,EDI-LIG-PEN-5SR6,False
PRD_1256,Vintage Bamboo Wall Mirror,A premium quality vintage wall mirror crafted from durable bamboo. Designed by Artisan Weave.,Decor,Artisan Weave,118.97,ART-DEC-WAL-N7X5,True
PRD_1257,Bohemian Walnut Bath Towel Set,A premium quality bohemian bath towel set crafted from durable walnut. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,67.24,CLO-BED-BAT-MLIK,True
PRD_1258,Artisan Linen Dinnerware Set,A premium quality artisan dinnerware set crafted from durable linen. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,141.86,TER-KIT-DIN-6644,True
PRD_1259,Artisan Steel Stackable Plastic Bin Set,A premium quality artisan stackable plastic bin set crafted from durable steel. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,37.24,ACM-STO-STA-ODLC,True
PRD_1260,Contemporary Oak Wardrobe,A premium quality contemporary wardrobe crafted from durable oak. Designed by Acme Living.,Furniture,Acme Living,863.63,ACM-FUR-WAR-SI2G,True
PRD_1261,Artisan Glass Table Lamp,A premium quality artisan table lamp crafted from durable glass. Designed by Lumina Design.,Lighting,Lumina Design,25.23,LUM-LIG-TAB-VTDG,True
PRD_1262,Rustic Bamboo Throw Pillow,A premium quality rustic throw pillow crafted from durable bamboo. Designed by Artisan Weave.,Decor,Artisan Weave,17.13,ART-DEC-THR-IVUQ,True
PRD_1263,Industrial Wool Organic Sheet Set,A premium quality industrial organic sheet set crafted from durable wool. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,61.61,LOO-BED-ORG-EDHT,True
PRD_1264,Minimalist Brass Wine Glass Set,A premium quality minimalist wine glass set crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,52.81,ACM-KIT-WIN-5E51,True
PRD_1265,Classic Walnut Stackable Plastic Bin Set,A premium quality classic stackable plastic bin set crafted from durable walnut. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,40.67,ACM-STO-STA-VRGS,True
PRD_1266,Minimalist Marble Armchair,A premium quality minimalist armchair crafted from durable marble. Designed by Nordic Craft.,Furniture,Nordic Craft,303.51,NOR-FUR-ARM-YSWE,True
PRD_1267,Classic Walnut Table Lamp,A premium quality classic table lamp crafted from durable walnut. Designed by GlowStudio.,Lighting,GlowStudio,136.14,GLO-LIG-TAB-SRG1,True
PRD_1268,Classic Linen Throw Pillow,A premium quality classic throw pillow crafted from durable linen. Designed by Elegance Decor.,Decor,Elegance Decor,21.78,ELE-DEC-THR-DILK,True
PRD_1269,Nordic Wool Bath Towel Set,A premium quality nordic bath towel set crafted from durable wool. Designed by CozyNest.,Bed & Bath,CozyNest,66.23,COZ-BED-BAT-HYLG,True
PRD_1270,Rustic Brass Cookware Set,A premium quality rustic cookware set crafted from durable brass. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,130.28,IRO-KIT-COO-89X2,True
PRD_1271,Artisan Marble Fabric Closet Organizer,A premium quality artisan fabric closet organizer crafted from durable marble. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,38.16,ACM-STO-FAB-4NL0,True
PRD_1272,Classic Marble Desk,A premium quality classic desk crafted from durable marble. Designed by Heritage Oak.,Furniture,Heritage Oak,390.38,HER-FUR-DES-1A7B,True
PRD_1273,Rustic Glass Desk Lamp,A premium quality rustic desk lamp crafted from durable glass. Designed by GlowStudio.,Lighting,GlowStudio,16.27,GLO-LIG-DES-ZHZK,True
PRD_1274,Bohemian Ceramic Scented Candle,A premium quality bohemian scented candle crafted from durable ceramic. Designed by Artisan Weave.,Decor,Artisan Weave,20.28,ART-DEC-SCE-02WP,True
PRD_1275,Artisan Teak Organic Sheet Set,A premium quality artisan organic sheet set crafted from durable teak. Designed by CozyNest.,Bed & Bath,CozyNest,119.51,COZ-BED-ORG-7V88,True
PRD_1276,Classic Steel Wine Glass Set,A premium quality classic wine glass set crafted from durable steel. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,79.15,TER-KIT-WIN-VCCM,True
PRD_1277,Minimalist Oak Shoe Rack,A premium quality minimalist shoe rack crafted from durable oak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,21.04,ACM-STO-SHO-0L1O,True
PRD_1278,Vintage Marble Dining Chair,A premium quality vintage dining chair crafted from durable marble. Designed by Nordic Craft.,Furniture,Nordic Craft,166.75,NOR-FUR-DIN-PLTX,True
PRD_1279,Modernist Teak Floor Lamp,A premium quality modernist floor lamp crafted from durable teak. Designed by Lumina Design.,Lighting,Lumina Design,224.15,LUM-LIG-FLO-Z08N,True
PRD_1280,Rustic Linen Ceramic Vase,A premium quality rustic ceramic vase crafted from durable linen. Designed by Minimalist Home.,Decor,Minimalist Home,25.94,MIN-DEC-CER-NH8J,True
PRD_1281,Rustic Oak Organic Sheet Set,A premium quality rustic organic sheet set crafted from durable oak. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,85.19,CLO-BED-ORG-ORBT,True
PRD_1282,Industrial Walnut Ceramic Serving Bowl,A premium quality industrial ceramic serving bowl crafted from durable walnut. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,28.61,IRO-KIT-CER-BS22,True
PRD_1283,Industrial Wool Stackable Plastic Bin Set,A premium quality industrial stackable plastic bin set crafted from durable wool. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,39.91,SPA-STO-STA-U92T,True
PRD_1284,Vintage Glass Dining Table,A premium quality vintage dining table crafted from durable glass. Designed by Nordic Craft.,Furniture,Nordic Craft,976.72,NOR-FUR-DIN-1PJQ,True
PRD_1285,Rustic Wool Desk Lamp,A premium quality rustic desk lamp crafted from durable wool. Designed by GlowStudio.,Lighting,GlowStudio,19.75,GLO-LIG-DES-XMSY,True
PRD_1286,Modernist Ceramic Table Runner,A premium quality modernist table runner crafted from durable ceramic. Designed by Artisan Weave.,Decor,Artisan Weave,12.21,ART-DEC-TAB-3AIP,True
PRD_1287,Vintage Wool Duvet Cover Set,A premium quality vintage duvet cover set crafted from durable wool. Designed by CozyNest.,Bed & Bath,CozyNest,129.85,COZ-BED-DUV-XH37,True
PRD_1288,Vintage Teak Wood Cutting Board,A premium quality vintage wood cutting board crafted from durable teak. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,49.78,ACM-KIT-WOO-HGAV,True
PRD_1289,Contemporary Linen Woven Storage Basket,A premium quality contemporary woven storage basket crafted from durable linen. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,21.46,SPA-STO-WOV-LIHK,True
PRD_1290,Artisan Steel Bookshelf,A premium quality artisan bookshelf crafted from durable steel. Designed by SleekSteel.,Furniture,SleekSteel,88.73,SLE-FUR-BOO-57E8,True
PRD_1291,Artisan Ceramic Desk Lamp,A premium quality artisan desk lamp crafted from durable ceramic. Designed by Lumina Design.,Lighting,Lumina Design,44.04,LUM-LIG-DES-OHN3,True
PRD_1292,Contemporary Brass Wall Mirror,A premium quality contemporary wall mirror crafted from durable brass. Designed by Terra Clay.,Decor,Terra Clay,57.69,TER-DEC-WAL-H70M,False
PRD_1293,Artisan Steel Bath Towel Set,A premium quality artisan bath towel set crafted from durable steel. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,59.59,LOO-BED-BAT-MJEQ,True
PRD_1294,Bohemian Oak Wine Glass Set,A premium quality bohemian wine glass set crafted from durable oak. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,38.43,TER-KIT-WIN-LC8X,True
PRD_1295,Bohemian Glass Wire Shelving,A premium quality bohemian wire shelving crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,115.62,SPA-STO-WIR-JXLF,True
PRD_1296,Modernist Teak Sideboard,A premium quality modernist sideboard crafted from durable teak. Designed by Nordic Craft.,Furniture,Nordic Craft,284.13,NOR-FUR-SID-QBVH,True
PRD_1297,Industrial Brass Floor Lamp,A premium quality industrial floor lamp crafted from durable brass. Designed by GlowStudio.,Lighting,GlowStudio,214.65,GLO-LIG-FLO-PGSF,True
PRD_1298,Industrial Oak Wall Mirror,A premium quality industrial wall mirror crafted from durable oak. Designed by Elegance Decor.,Decor,Elegance Decor,35.1,ELE-DEC-WAL-HON4,True
PRD_1299,Modernist Linen Organic Sheet Set,A premium quality modernist organic sheet set crafted from durable linen. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,137.77,LOO-BED-ORG-B56B,True
PRD_1300,Contemporary Teak Ceramic Serving Bowl,A premium quality contemporary ceramic serving bowl crafted from durable teak. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,15.8,ACM-KIT-CER-MIPC,False
PRD_1301,Bohemian Bamboo Shoe Rack,A premium quality bohemian shoe rack crafted from durable bamboo. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,21.05,ACM-STO-SHO-VWLQ,True
PRD_1302,Industrial Wool Dining Chair,A premium quality industrial dining chair crafted from durable wool. Designed by SleekSteel.,Furniture,SleekSteel,241.81,SLE-FUR-DIN-YDR3,True
PRD_1303,Artisan Bamboo Table Lamp,A premium quality artisan table lamp crafted from durable bamboo. Designed by Lumina Design.,Lighting,Lumina Design,124.71,LUM-LIG-TAB-FX0Z,True
PRD_1304,Artisan Steel Throw Pillow,A premium quality artisan throw pillow crafted from durable steel. Designed by Artisan Weave.,Decor,Artisan Weave,21.46,ART-DEC-THR-XL9Y,True
PRD_1305,Minimalist Teak Shower Curtain,A premium quality minimalist shower curtain crafted from durable teak. Designed by CozyNest.,Bed & Bath,CozyNest,22.66,COZ-BED-SHO-XU7B,True
PRD_1306,Modernist Steel Wine Glass Set,A premium quality modernist wine glass set crafted from durable steel. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,15.93,ACM-KIT-WIN-W4IO,True
PRD_1307,Classic Linen Shoe Rack,A premium quality classic shoe rack crafted from durable linen. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,43.29,SPA-STO-SHO-3UQH,True
PRD_1308,Classic Oak Wardrobe,A premium quality classic wardrobe crafted from durable oak. Designed by SleekSteel.,Furniture,SleekSteel,1103.78,SLE-FUR-WAR-SM9G,True
PRD_1309,Contemporary Glass Wall Sconce,A premium quality contemporary wall sconce crafted from durable glass. Designed by Edison & Co..,Lighting,Edison & Co.,34.17,EDI-LIG-WAL-41J2,True
PRD_1310,Contemporary Teak Area Rug,A premium quality contemporary area rug crafted from durable teak. Designed by Terra Clay.,Decor,Terra Clay,198.11,TER-DEC-ARE-QETK,True
PRD_1311,Classic Ceramic Pillow Set,A premium quality classic pillow set crafted from durable ceramic. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,79.06,CLO-BED-PIL-C5SO,True
PRD_1312,Artisan Teak Ceramic Serving Bowl,A premium quality artisan ceramic serving bowl crafted from durable teak. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,20.43,IRO-KIT-CER-A0MV,True
PRD_1313,Contemporary Walnut Stackable Plastic Bin Set,A premium quality contemporary stackable plastic bin set crafted from durable walnut. Designed by Box & Bin.,Storage & Organization,Box & Bin,25.78,BOX-STO-STA-I8TN,True
PRD_1314,Vintage Steel Dining Chair,A premium quality vintage dining chair crafted from durable steel. Designed by Nordic Craft.,Furniture,Nordic Craft,162.76,NOR-FUR-DIN-8PHB,False
PRD_1315,Minimalist Ceramic Wall Sconce,A premium quality minimalist wall sconce crafted from durable ceramic. Designed by Edison & Co..,Lighting,Edison & Co.,117.34,EDI-LIG-WAL-6QE7,True
PRD_1316,Contemporary Wool Canvas Wall Art,A premium quality contemporary canvas wall art crafted from durable wool. Designed by Artisan Weave.,Decor,Artisan Weave,71.97,ART-DEC-CAN-0VC1,True
PRD_1317,Rustic Steel Bath Towel Set,A premium quality rustic bath towel set crafted from durable steel. Designed by CozyNest.,Bed & Bath,CozyNest,58.89,COZ-BED-BAT-XOG4,True
PRD_1318,Rustic Ceramic Cutlery Set,A premium quality rustic cutlery set crafted from durable ceramic. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,117.12,ACM-KIT-CUT-VYHF,True
PRD_1319,Modernist Wool Fabric Closet Organizer,A premium quality modernist fabric closet organizer crafted from durable wool. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,26.58,SPA-STO-FAB-S1VI,True
PRD_1320,Contemporary Brass Dining Table,A premium quality contemporary dining table crafted from durable brass. Designed by Heritage Oak.,Furniture,Heritage Oak,438.31,HER-FUR-DIN-51Z5,True
PRD_1321,Bohemian Marble Pendant Light,A premium quality bohemian pendant light crafted from durable marble. Designed by Lumina Design.,Lighting,Lumina Design,202.99,LUM-LIG-PEN-PGZ5,True
PRD_1322,Artisan Bamboo Canvas Wall Art,A premium quality artisan canvas wall art crafted from durable bamboo. Designed by Terra Clay.,Decor,Terra Clay,44.93,TER-DEC-CAN-085I,True
PRD_1323,Bohemian Ceramic Bath Towel Set,A premium quality bohemian bath towel set crafted from durable ceramic. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,51.18,LOO-BED-BAT-5K0J,True
